old,new,speaker,english,speaker,english,speaker
"やだ、ガクシャのおじさん――
なぁに？　メイクしに来たの？",,Serine,,Serine,,Serine
"――って、あら覚者さん！
珍しい組み合わせじゃな～い、どうしたの？",,Serine,,Serine,,Serine
"へ？
偽造してもらいたい文書があるぅ？",,Serine,,Serine,,Serine
"そりゃたしかに、あたしがメガドで
一番手先が器用だと思うわぁ
だけど、文字を書くのとアイラインを描くの
一緒にしないでもらえる？",,Serine,,Serine,,Serine
"――まぁ、そこまで言うなら
試しにやってみてもいいけどねぇ
あんまり期待しないでよ？",,Serine,,Serine,,Serine
"じゃ――ささっと終わらせちゃうから
少しだけ待っててちょうだいね！",,Serine,,Serine,,Serine
"――だ、そうだ
<NPC 3270>クンの邪魔をしないで
大人しく待っていたまえ",,Raksha,,Raksha,,Raksha
"――え？
なんで彼女と知り合いなのかって？",,Raksha,,Raksha,,Raksha
――――,,Raksha,,Raksha,,Raksha
――――なんだっていいじゃないか,,Raksha,,Raksha,,Raksha
"いいかい、人の趣味嗜好というものはね
他人にとやかく言う権利は無いんだ
詮索するのはおすすめできないな",,Raksha,,Raksha,,Raksha
"どうだい、<NPC 3270>クンの腕は！
まるで本当にオークが書いたかのような
リアルな手配書だろう？　ん？",,Raksha,,Raksha,,Raksha
"ところで、君らのアジトに
酒場なんかはあるのかな？",,Raksha,,Raksha,,Raksha
"――え？　秘密結社と言ったら
衣食住の一通りが揃っていて
合言葉を言わないと入れない秘密基地が
あるって相場が決まっているじゃないか！",,Raksha,,Raksha,,Raksha
"なんだか最近、メガドでもオークを
見かけることが増えてきたけど――
もしかしてそれと関係してる？",,Serine,,Serine,,Serine
"はぁ、オークと一緒に憲兵隊も
どこかへ行ってくれないかしら～
――まぁ、覚者さんならきっと良いように
してくれるわよねぇ",,Serine,,Serine,,Serine
うふふ、期待してるんだから～！,,Serine,,Serine,,Serine
"ここが<NPC 586>とオークの密通現場だが――
憲兵に先を越されたか、片付けるぞ",,Mephis,,Mephis,,Mephis
よし、《証拠》が無いか調べてみよう,,Mephis,,Mephis,,Mephis
"呑んだくれのガクシャ、だと――
　　　　　ここは話を信じて、行ってみるか",,Mephis,,Mephis,,Mephis
"ガクシャに翻訳依頼はできた――
　　　　　さて、作業完了まで待つか",,Mephis,,Mephis,,Mephis
"3人見つければいいんだな――
　　　　　さぁどこから探す？",,Mephis,,Mephis,,Mephis
――１人、見つけたぞ,,Mephis,,Mephis,,Mephis
子供を見つけたぞ,,Mephis,,Mephis,,Mephis
――わかった,,Mephis,,Mephis,,Mephis
"よし――これで約束は果たしたな
　　　　　<NPC 681>の話を聞かせてもらおう",,Mephis,,Mephis,,Mephis
誰かが戦っているようだな――,,Mephis,,Mephis,,Mephis
"この件は気になるな――
　　　　　また後日、会いに行ってみよう",,Mephis,,Mephis,,Mephis
"な――なんなんだコイツは？
　　　　　怪しすぎる",,Mephis,,Mephis,,Mephis
"<STG 473>で見つけた、"アレ"――？
　　　　　気になるな",,Mephis,,Mephis,,Mephis
ガクシャが憲兵に捕まるのはまずいぞ！,,Mephis,,Mephis,,Mephis
"よし、邪魔者はいなくなったな
　　　　　オークの件をガクシャに相談しよう",,Mephis,,Mephis,,Mephis
勿体ぶりやがって、一体なんなんだ？,,Mephis,,Mephis,,Mephis
"待ち伏せだと――！
　　　　　動きを読まれていたらしいな",,Mephis,,Mephis,,Mephis
"もう証拠は十分だ、早いところ戻ろう
　　　　　これ以上の諜報活動は危険だ",,Mephis,,Mephis,,Mephis
"そんなにかからないらしい――この辺りで
　　　　　<NPC 3270>の作業完了を待とう",,Mephis,,Mephis,,Mephis
あれは<NPC 697>と――憲兵か！？,,Mephis,,Mephis,,Mephis
胡散臭いが、ついて行ってみるか,,Mephis,,Mephis,,Mephis
そろそろ、<NPC 3270>と約束した時間じゃないか？,,Mephis,,Mephis,,Mephis
"もうすぐガクシャと約束した時間だな
　　　　　あとで立ち寄るのを、忘れるなよ",,Mephis,,Mephis,,Mephis
"もうすぐセリンと約束した時間だな
　　　　　あとで立ち寄るのを、忘れるなよ",,Mephis,,Mephis,,Mephis
さぁ、今日もやるか,,Mephis,,Mephis,,Mephis
